"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","HTTP","",""
"pre_128cipher","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","No 128 cipher limit bug","",""
"SSLv2","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","not offered","",""
"SSLv3","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","not offered","",""
"TLS1","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","not offered","",""
"TLS1_1","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","not offered","",""
"TLS1_2","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","offered","",""
"TLS1_3","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","offered with final","",""
"NPN","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","not offered","",""
"ALPN_HTTP2","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","h2","",""
"ALPN","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","http/1.1","",""
"cipherlist_NULL","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","not offered","","CWE-327"
"cipherlist_LOW","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","not offered","",""
"cipherlist_STRONG_FS","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","offered","",""
"cipher_order-tls1_2","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","server","",""
"cipher-tls1_2_xc030","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","TLSv1.2   xc030   ECDHE-RSA-AES256-GCM-SHA384       ECDH 256   AESGCM      256      TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384","",""
"cipher-tls1_2_xc02f","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","TLSv1.2   xc02f   ECDHE-RSA-AES128-GCM-SHA256       ECDH 256   AESGCM      128      TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","",""
"cipherorder_TLSv1_2","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order-tls1_3","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","server","",""
"cipher-tls1_3_x1302","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","TLSv1.3   x1302   TLS_AES_256_GCM_SHA384            ECDH 253   AESGCM      256      TLS_AES_256_GCM_SHA384","",""
"cipher-tls1_3_x1301","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","TLSv1.3   x1301   TLS_AES_128_GCM_SHA256            ECDH 253   AESGCM      128      TLS_AES_128_GCM_SHA256","",""
"cipher-tls1_3_x1303","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","TLSv1.3   x1303   TLS_CHACHA20_POLY1305_SHA256      ECDH 253   ChaCha20    256      TLS_CHACHA20_POLY1305_SHA256","",""
"cipherorder_TLSv1_3","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","TLS_AES_256_GCM_SHA384 TLS_AES_128_GCM_SHA256 TLS_CHACHA20_POLY1305_SHA256","",""
"prioritize_chacha_TLSv1_3","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","false","",""
"cipher_order","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","server","",""
"FS","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","offered","",""
"FS_ciphers","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","TLS_AES_256_GCM_SHA384 TLS_CHACHA20_POLY1305_SHA256 ECDHE-RSA-AES256-GCM-SHA384 TLS_AES_128_GCM_SHA256 ECDHE-RSA-AES128-GCM-SHA256","",""
"FS_ECDHE_curves","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","prime256v1 secp384r1 secp521r1 X25519 X448","",""
"FS_TLS12_sig_algs","www.banatic.interieur.gouv.fr/143.196.253.49","443","LOW","RSA-PSS-RSAE+SHA256 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA512 RSA+SHA256 RSA+SHA384 RSA+SHA512 RSA+SHA224 RSA+SHA1","",""
"FS_TLS13_sig_algs","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","RSA-PSS-RSAE+SHA256 RSA-PSS-RSAE+SHA384 RSA-PSS-RSAE+SHA512","",""
"TLS_extensions","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","'server name/#0' 'max fragment length/#1' 'supported_groups/#10' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'extended master secret/#23' 'session ticket/#35' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","",""
"TLS_session_ticket","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","valid for 300 seconds only (<daily)","",""
"SSL_sessionID_support","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","yes","",""
"sessionresumption_ticket","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","not supported","",""
"sessionresumption_ID","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","not supported","",""
"TLS_timestamp","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","random","",""
"certificate_compression","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","none","",""
"clientAuth","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","none","",""
"cert_numbers","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","1","",""
"cert_signatureAlgorithm","www.banatic.interieur.gouv.fr/143.196.253.49","443","OK","SHA256 with RSA","",""
"cert_keySize","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","BA78C4271E721F9C52841644EA6E3ACA","",""
"cert_serialNumberLen","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","16","",""
"cert_fingerprintSHA1","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","52EE6219E37741FC0D633D98855FA2BEEBF6145D","",""
"cert_fingerprintSHA256","www.banatic.interieur.gouv.fr/143.196.253.49","443","INFO","EB8FA99FCAC70747BB549AF1D6299C44E02B0F5950A275EE8DCA189EB0940224","",""
